age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
34,2,108116,13,1,3,1,1,0,0,0,50,41,1
38,5,99146,13,1,1,1,1,0,15024,0,80,41,1
50,2,196232,9,1,1,1,1,0,7688,0,50,41,1
24,4,248344,10,2,2,5,2,0,0,0,50,41,0
37,4,186035,10,1,9,1,1,0,0,0,45,41,1
44,2,177905,10,2,8,4,1,0,0,0,58,41,1
28,2,85812,10,1,5,2,1,1,0,0,40,41,0
42,2,221172,13,1,1,1,1,0,0,0,40,41,1
74,2,99183,10,2,14,5,1,1,0,0,9,41,0
38,1,190387,9,1,10,1,1,0,0,0,50,41,0
44,1,202692,14,1,3,1,1,0,0,0,40,41,0
44,2,109339,7,2,8,4,5,1,0,0,46,5,0
26,2,108658,9,7,8,5,1,0,0,0,40,41,0
36,2,197202,9,1,4,1,2,0,0,0,40,41,0
41,2,101739,12,1,1,2,1,1,0,0,50,41,1
67,2,231559,15,1,3,1,1,0,20051,0,48,41,1
39,4,207853,8,1,9,1,1,0,0,0,50,41,0
57,2,190942,2,6,13,5,2,1,0,0,30,41,0
29,2,102345,11,4,10,5,1,0,0,0,40,41,0
31,5,41493,13,7,7,5,1,1,0,0,45,41,0
44,2,210525,10,1,6,1,1,0,0,0,40,41,0
29,2,133937,16,7,3,3,1,0,0,0,40,41,0
30,2,237903,10,7,2,4,1,1,0,0,40,41,0
27,2,163862,9,7,6,5,1,0,0,0,40,41,0
27,2,201872,10,1,5,1,1,0,0,0,50,41,0
32,2,84179,9,7,2,5,1,1,0,0,45,41,0
58,2,51662,6,1,4,2,1,1,0,0,8,41,0
35,4,233327,10,1,11,1,1,0,0,0,40,41,0
21,2,259510,9,7,2,3,1,0,0,0,36,41,0
28,2,184831,10,7,10,4,1,0,0,0,40,41,0
46,1,245724,10,2,1,5,1,0,0,0,50,41,0
36,1,27053,9,4,4,4,1,1,0,0,40,41,0
72,2,205343,7,6,14,4,1,1,0,0,40,41,0
35,2,229328,9,1,8,2,2,1,0,0,40,41,0
33,3,319560,11,2,10,4,2,1,0,0,40,41,1
69,2,136218,7,7,8,5,1,1,0,0,40,41,0
35,2,54576,9,1,8,1,1,0,0,0,40,41,0
34,2,148291,9,1,9,2,1,1,0,0,32,41,0
30,2,152453,7,1,4,1,1,0,0,0,40,4,0
28,2,114053,13,7,6,5,1,0,0,0,55,41,0
54,2,212960,13,1,5,1,1,0,0,0,35,41,1
47,2,264052,10,1,3,1,1,0,0,0,50,41,1
24,2,82804,9,7,2,4,2,1,0,0,40,41,0
52,1,334273,13,1,3,1,1,0,0,0,60,41,1
20,2,27337,9,7,2,3,4,0,0,0,48,41,0
43,5,188436,14,1,1,1,1,0,5013,0,45,41,0
45,2,433665,4,4,4,4,1,1,0,0,40,4,0
29,1,110663,9,4,10,5,1,0,0,0,35,41,0
47,2,87490,14,2,1,4,1,0,0,0,42,41,0
24,2,354351,9,7,10,3,1,0,0,0,40,41,0
51,2,95469,9,1,3,1,1,0,0,0,40,41,0
17,2,242718,7,7,5,3,1,0,0,0,12,41,0
37,2,22463,11,1,10,1,1,0,0,1977,40,41,1
27,2,158156,16,7,3,5,1,1,0,0,70,41,0
29,2,350162,13,1,1,2,1,0,0,0,40,41,1
36,1,28738,12,2,5,4,1,1,0,0,35,41,0
58,4,283635,13,7,3,5,1,1,0,0,40,41,0
26,1,86646,10,1,10,1,1,0,0,0,45,41,0
57,2,69884,9,1,5,1,1,0,0,0,40,41,1
59,2,199713,9,1,10,1,1,0,0,0,40,41,0
27,2,181659,9,1,8,1,1,0,0,0,40,41,0
31,1,340939,13,7,9,5,1,0,0,0,40,41,0
21,2,197747,10,7,5,3,1,1,0,0,24,41,0
29,2,34292,10,7,14,5,1,0,0,0,60,41,0
18,2,156764,7,7,4,3,1,0,0,0,40,41,0
52,2,25826,6,1,10,1,1,0,0,1887,47,41,1
57,5,103948,13,2,3,5,1,0,0,0,80,41,0
60,2,39352,4,7,6,5,1,0,0,0,48,41,1
31,2,168387,13,1,3,1,1,0,7688,0,40,8,1
23,2,117789,13,7,14,3,1,1,0,0,40,41,0
27,2,267147,9,7,5,3,1,0,0,0,40,41,0
42,1,214242,15,1,3,1,1,0,0,1902,50,41,1
25,2,200408,10,7,9,5,1,0,2174,0,40,41,0
49,2,136455,13,7,3,5,1,1,0,0,45,41,0
32,2,239824,13,7,9,5,1,0,0,0,40,41,0
19,2,217039,10,7,14,3,1,0,0,0,28,41,0
60,2,51290,4,2,4,5,1,1,0,0,40,41,0
42,4,175674,5,1,4,1,1,0,0,0,40,41,0
35,1,194404,12,7,7,5,1,0,0,0,40,41,0
48,2,45612,9,7,14,4,2,1,0,0,37,41,0
51,2,410114,14,1,10,1,1,0,0,0,40,41,1
29,2,182521,9,7,10,5,4,0,0,0,40,41,0
36,4,339772,9,4,1,5,2,0,0,0,40,41,0
17,2,169658,6,7,4,3,1,1,0,0,21,41,0
52,2,200853,14,2,3,5,1,1,6849,0,60,41,0
24,2,247564,9,7,10,5,1,0,0,0,40,41,0
24,2,249909,9,1,2,1,1,0,0,0,50,41,0
26,4,208122,13,7,3,3,1,0,1055,0,40,41,0
27,2,109881,13,7,4,3,1,1,0,0,20,41,0
39,2,207824,9,7,2,3,1,0,0,0,60,41,0
30,2,369027,9,1,6,1,2,0,0,0,45,41,0
50,1,114117,9,1,1,1,1,0,0,0,32,41,0
52,5,51048,13,1,5,1,1,0,0,0,55,41,0
46,2,102388,15,1,3,1,1,0,15024,0,45,41,1
23,2,190483,13,7,5,3,1,1,0,0,20,41,0
45,2,462440,7,6,4,5,2,1,0,0,20,41,0
65,2,109351,5,6,13,4,2,1,0,0,24,41,0
29,2,34383,11,1,6,1,1,0,0,0,55,41,0
47,2,241832,5,3,2,4,1,0,0,0,40,22,0
30,2,124187,9,7,7,3,2,0,0,0,60,41,0
34,2,153614,9,1,5,1,1,0,0,0,45,41,1
38,1,267556,9,1,5,1,1,0,0,0,64,41,0
33,2,205469,10,1,1,1,1,0,0,0,40,41,1
49,2,268090,13,1,5,1,1,0,0,0,26,41,1
47,1,165039,10,7,4,4,2,1,0,0,40,41,0
49,4,120451,6,4,4,4,2,1,0,0,40,41,0
43,2,154374,10,1,10,1,1,0,15024,0,60,41,1
30,2,103649,13,1,14,2,2,1,0,0,40,41,1
58,1,35723,9,1,10,1,1,0,0,0,60,41,0
19,2,262601,9,7,4,3,1,1,0,0,14,41,0
21,2,226181,13,7,2,5,1,0,0,0,40,41,0
33,2,175697,13,1,1,1,1,0,15024,0,60,41,1
47,5,248145,3,1,6,1,1,0,0,0,50,1,0
52,1,289436,16,1,3,1,1,0,0,0,60,41,1
26,2,75654,9,2,10,5,1,0,0,0,55,41,0
60,2,199378,9,1,10,1,1,0,0,0,40,41,0
21,2,160968,10,7,2,3,1,0,0,0,40,41,0
36,2,188563,10,1,5,1,1,0,5178,0,50,41,1
31,2,55849,10,1,10,1,1,0,0,0,45,41,0
50,5,195322,16,4,3,5,1,0,0,0,40,41,1
31,4,402089,9,2,14,4,1,1,0,0,40,41,0
71,2,78277,9,1,10,1,1,0,0,0,15,41,0
30,0,169496,13,1,9,1,1,0,0,0,40,41,1
20,2,130959,10,7,4,3,1,0,0,0,20,41,0
24,2,556660,9,7,1,4,1,0,4101,0,50,41,0
35,2,292472,16,1,3,1,3,0,0,0,40,18,1
38,0,143774,10,4,1,5,1,1,0,0,45,41,0
27,2,288341,9,7,8,3,1,1,0,0,32,41,0
29,0,71592,10,7,14,4,3,1,0,0,40,11,0
34,2,106742,9,1,10,1,1,0,0,0,45,41,0
44,2,219288,4,1,10,1,1,0,0,0,35,41,0
43,2,174524,9,1,8,1,1,0,0,0,40,41,1
44,1,335183,8,1,2,1,2,0,0,0,40,41,1
35,2,261293,14,7,5,5,1,0,0,0,60,41,0
27,2,111900,10,7,3,5,1,0,0,0,40,41,0
43,4,194360,14,7,3,5,1,0,0,0,38,41,0
20,2,81145,10,7,5,5,1,1,0,0,25,41,0
42,2,341204,12,2,3,4,1,1,8614,0,40,41,1
27,0,249362,10,1,6,1,1,0,3411,0,40,41,0
42,2,247019,9,1,10,1,2,0,0,0,40,41,1
24,2,172146,5,7,8,5,1,0,0,1721,40,41,0
48,3,110457,10,2,1,5,1,0,0,0,40,41,0
17,1,368700,7,7,7,3,1,0,0,0,10,41,0
33,2,182556,13,1,1,1,1,0,0,0,40,41,1
50,5,219420,9,1,5,1,1,0,0,0,50,41,1
22,2,240817,9,7,5,3,1,1,2597,0,40,41,0
17,2,102726,8,7,4,3,1,0,0,0,16,41,0
32,2,226267,10,1,14,1,1,0,0,0,40,4,0
31,2,125457,9,7,10,5,1,0,0,0,45,41,0
58,1,204021,9,6,1,5,1,0,0,0,50,41,0
29,4,92262,9,7,11,3,1,0,0,0,48,41,0
37,2,161141,11,1,10,1,1,0,0,0,40,20,1
34,1,190290,9,1,10,1,1,0,0,0,40,41,1
23,4,430828,10,4,1,4,2,0,0,0,40,41,0
18,0,59342,7,7,14,3,1,1,0,0,5,41,0
34,2,136721,9,2,1,5,1,1,0,0,40,41,0
45,4,86644,13,1,3,2,1,1,0,0,55,41,0
41,2,195124,14,7,1,5,1,0,0,0,35,21,0
26,2,167350,9,7,4,4,1,0,0,0,30,41,0
54,4,113000,10,1,7,1,1,0,0,0,40,41,0
24,2,140027,10,7,8,3,2,1,0,0,45,41,0
42,2,262425,10,1,3,1,1,0,0,0,50,41,0
20,2,316702,10,7,3,3,1,0,0,0,20,41,0
23,0,335453,13,7,9,5,1,1,0,0,20,41,0
35,2,203628,14,7,3,5,1,0,0,0,60,41,1
31,2,118710,14,1,9,1,1,0,0,1902,40,41,1
30,2,189620,13,7,3,3,1,1,0,0,40,12,0
19,2,475028,9,7,5,3,1,1,0,0,20,41,0
36,4,110866,13,7,3,5,1,0,0,0,50,41,0
31,2,243605,13,6,5,4,1,1,0,1380,40,1,0
21,2,163870,10,7,2,3,1,0,0,0,30,41,0
31,1,80145,10,1,10,1,1,0,0,0,40,41,0
46,2,295566,16,2,3,4,1,1,25236,0,65,41,1
44,2,63042,13,2,1,3,1,1,0,0,50,41,1
40,2,229148,8,1,4,1,2,0,0,0,40,2,0
45,2,242552,10,7,5,5,2,0,0,0,40,41,0
60,2,177665,9,1,10,1,1,0,0,0,35,41,0
18,2,208103,7,7,4,4,1,0,0,0,25,41,0
28,2,296450,13,1,3,1,1,0,0,0,40,41,0
36,2,70282,10,2,14,4,2,1,0,0,40,41,0
40,2,144995,11,1,9,1,1,0,4386,0,40,41,0
36,4,382635,13,2,14,4,1,1,0,0,35,6,0
31,2,295697,9,4,4,4,2,1,0,0,40,41,0
33,2,194141,9,1,8,1,1,0,0,0,40,41,0
19,0,378418,9,7,9,3,1,1,0,0,40,41,0
22,2,214399,10,7,5,3,1,1,0,0,15,41,0
34,2,217460,13,1,1,1,1,0,0,0,45,41,1
33,2,182556,9,7,4,5,1,0,0,0,40,41,0
41,2,125831,9,1,10,1,1,0,0,2051,60,41,0
29,2,271328,13,7,3,5,1,0,4650,0,40,41,0
50,4,50459,9,1,1,1,1,0,0,0,42,41,1
42,2,162140,13,1,1,1,1,0,7298,0,45,41,1
44,2,111502,9,1,5,2,1,1,0,0,40,41,0
20,2,299047,10,7,4,5,1,1,0,0,20,41,0
31,2,223212,9,1,4,1,1,0,0,0,40,4,0
23,2,352139,10,7,4,5,1,1,0,0,24,41,0
55,2,173093,10,2,14,5,3,1,0,0,40,41,0
26,2,181655,11,1,14,1,1,0,0,2377,45,41,0
25,2,332702,11,7,4,3,1,1,0,0,15,41,0
35,2,234901,10,1,10,1,1,0,2407,0,40,41,0
36,2,131414,10,7,5,5,2,1,0,0,36,41,0
43,0,260960,13,1,3,1,1,0,0,0,50,41,0
56,2,156052,9,6,4,4,2,1,594,0,20,41,0
42,2,279914,13,1,9,1,1,0,0,0,40,41,1
19,2,192453,10,7,4,4,1,1,0,0,25,41,0
55,1,200939,9,1,6,1,1,0,0,0,72,41,0
42,2,151408,14,7,1,5,1,1,14084,0,50,41,1
26,2,112847,11,7,9,3,1,0,0,0,40,41,0
17,2,316929,8,7,2,3,1,0,0,0,20,41,0
42,4,126319,13,1,3,2,1,1,0,0,40,41,1
55,2,197422,9,1,6,1,1,0,7688,0,40,41,1
32,2,267736,10,7,14,3,2,1,0,0,40,41,0
29,2,267034,7,7,10,3,2,0,0,0,40,19,0
46,0,193047,13,1,3,1,1,0,0,0,37,41,0
29,0,356089,13,1,1,1,1,0,7688,0,40,41,1
22,2,223515,13,7,3,4,1,0,0,0,20,41,0
58,1,87510,6,1,10,1,1,0,0,0,40,41,0
23,2,145111,9,7,6,4,1,0,0,0,50,41,0
39,2,48093,9,7,2,5,1,0,0,0,40,41,0
27,2,31757,11,7,10,3,1,0,0,0,38,41,0
54,2,285854,9,1,6,1,1,0,0,0,40,41,1
33,4,120064,13,7,3,5,1,1,0,0,45,41,0
46,3,167381,9,1,14,2,1,1,0,0,40,41,1
37,2,103408,9,7,7,5,2,0,0,0,40,41,0
36,2,101460,9,7,4,5,1,1,0,0,18,41,0
59,4,420537,9,1,14,2,1,1,0,0,38,41,1
34,4,119411,9,2,11,4,1,0,0,0,40,20,0
53,5,128272,16,1,1,1,1,0,0,0,70,41,1
51,2,386773,13,7,5,5,1,0,0,0,55,41,1
32,2,283268,6,4,4,4,1,1,0,0,42,41,0
31,0,301526,10,3,4,4,1,0,0,0,40,41,0
22,2,151790,10,1,5,2,1,1,0,0,30,9,0
47,1,106252,13,2,5,5,1,1,0,0,50,41,0
32,2,188557,9,7,8,5,1,0,0,0,40,41,0
26,2,171114,10,7,7,5,1,1,0,0,38,41,0
37,2,327323,3,4,7,5,1,0,0,0,32,24,0
31,2,244147,9,2,10,4,1,0,0,0,55,41,0
37,2,280282,11,1,9,2,1,1,0,0,24,41,1
55,2,116442,9,7,5,5,1,0,0,0,38,41,0
23,4,282579,11,2,9,5,1,0,0,0,56,41,0
36,2,51838,10,2,14,4,1,1,0,0,40,41,0
43,2,226902,13,1,5,1,1,0,0,0,50,41,1
54,2,279129,10,7,9,5,1,0,0,0,40,41,0
28,2,196690,11,7,8,5,1,1,0,1669,42,41,0
40,2,130760,11,1,1,1,1,0,0,0,50,41,1
41,1,49572,10,1,1,1,1,0,0,0,60,41,0
40,2,237601,13,7,5,5,5,1,0,0,55,41,1
42,2,169628,10,2,14,5,2,1,0,0,38,41,0
61,1,36671,9,1,7,1,1,0,0,2352,50,41,0
18,2,231193,8,7,8,3,1,0,0,0,30,41,0
48,2,102102,11,1,9,1,1,0,0,0,50,41,1
41,5,32185,13,1,9,1,1,0,0,0,40,41,0
23,2,211046,9,7,5,5,1,1,2463,0,40,41,0
60,2,31577,9,1,6,1,1,0,0,0,60,41,1
22,2,162343,10,7,4,4,2,0,0,0,20,41,0
61,2,128831,9,1,8,1,1,0,0,0,40,41,0
25,2,316688,9,7,8,5,2,0,0,0,40,41,0
46,2,90758,14,7,9,5,1,0,0,0,35,41,1
43,2,274363,13,1,1,1,1,0,0,1902,40,7,1
43,2,154538,12,2,10,5,1,0,0,0,40,41,0
24,2,106085,9,7,4,3,2,0,0,1721,30,41,0
68,1,315859,7,7,7,4,1,0,0,0,20,41,0
31,2,51471,9,2,14,4,1,1,0,0,38,41,0
17,2,193830,7,7,5,3,1,1,0,0,20,41,0
32,2,231043,9,1,10,1,1,0,5178,0,48,41,1
33,2,169879,13,1,3,1,1,0,3103,0,47,41,1
64,2,270333,13,1,3,1,1,0,0,0,40,41,1
20,2,138768,9,7,6,3,1,0,0,0,30,41,0
30,2,191571,9,4,4,3,1,1,0,0,36,41,0
43,2,94113,10,2,1,5,1,0,0,0,45,41,0
22,2,137510,10,7,14,3,1,0,0,0,40,41,0
17,2,32607,6,7,7,3,1,0,0,0,20,41,0
47,1,93208,9,1,4,2,1,1,0,0,75,25,0
41,2,254440,11,7,3,5,1,1,0,0,60,41,0
56,2,186556,10,1,10,1,1,0,0,0,50,41,1
64,2,169871,9,1,6,1,1,0,0,0,45,41,0
47,2,191277,9,1,6,1,1,0,0,0,50,41,1
48,2,167159,11,7,14,4,1,0,0,0,40,41,0
31,2,171871,14,7,3,5,1,1,0,0,46,41,0
29,2,154411,11,7,9,3,1,0,0,0,40,41,0
30,2,129227,9,6,14,5,1,1,0,0,40,41,0
32,2,110331,9,1,1,1,1,0,0,1672,60,41,0
57,2,34269,9,6,6,4,1,0,0,653,42,41,1
62,2,174355,9,6,4,5,1,1,0,0,40,41,0
39,2,680390,9,4,8,4,1,1,0,0,24,41,0
43,2,233130,10,7,14,5,1,0,0,0,25,41,0
24,5,165474,13,7,5,3,1,0,0,0,40,41,0
53,2,194259,10,1,14,2,1,1,4386,0,40,41,1
26,2,280093,10,7,2,3,1,0,0,0,40,41,0
73,1,177387,9,1,1,1,1,0,0,0,40,41,0
55,2,105304,9,1,8,1,1,0,0,0,40,41,0
25,2,499233,9,2,14,5,1,0,0,0,40,41,0
41,2,180572,13,2,3,5,1,1,0,0,50,41,1
24,2,321435,13,7,1,5,1,0,0,0,50,41,0
63,2,86108,9,6,7,5,1,0,0,0,6,41,0
17,2,198124,7,7,5,3,1,0,0,0,20,41,0
35,2,135162,10,1,10,1,1,0,0,0,50,41,0
51,2,146813,10,1,3,1,1,0,0,0,40,41,1
62,4,291175,13,6,3,5,1,1,0,0,48,41,0
55,2,387569,9,1,10,1,1,0,4386,0,40,41,1
43,2,102895,10,2,3,5,1,0,0,0,40,41,0
40,4,33274,9,2,4,5,1,1,0,0,50,41,0
37,2,86551,13,1,1,1,1,0,0,0,45,41,1
39,2,138192,13,1,10,1,1,0,0,0,40,41,0
31,2,118966,9,7,10,3,1,0,0,0,18,41,0
61,2,99784,14,6,3,5,1,1,0,0,40,41,1
26,2,90980,11,2,14,5,1,1,0,0,55,41,0
46,1,177407,9,1,5,1,1,0,0,0,50,41,0
26,2,96467,13,7,3,5,1,1,0,0,40,41,0
48,0,327886,16,2,3,3,1,0,0,0,50,41,1
34,2,111567,9,7,6,3,1,0,0,0,40,41,0
34,4,166545,9,7,14,3,1,1,0,0,40,41,0
59,2,142182,9,1,4,1,1,0,0,0,40,41,1
34,2,188798,13,7,3,3,1,1,0,0,40,41,0
49,2,38563,13,7,1,5,1,1,0,0,56,41,1
18,2,216284,7,7,14,3,1,1,0,0,20,41,0
43,2,191547,9,1,7,1,1,0,0,0,40,4,0
48,2,285335,7,1,1,1,1,0,0,0,50,41,0
28,5,142712,10,1,1,1,1,0,0,0,70,41,0
33,2,80945,9,1,8,1,1,0,0,0,40,41,0
24,2,309055,10,7,5,5,1,1,0,0,15,41,0
21,2,62339,6,7,2,5,1,0,0,0,40,41,0
17,2,368700,7,7,5,3,1,0,0,0,28,41,0
39,2,176186,10,1,7,1,1,0,0,0,50,41,1
29,1,266855,13,4,3,3,1,0,0,0,40,41,0
44,2,48087,13,1,1,1,1,0,0,0,40,41,1
24,2,121313,10,7,6,3,1,0,0,0,50,41,0
71,1,143437,14,1,5,1,1,0,10605,0,40,41,1
51,1,160724,13,1,5,1,3,0,0,2415,40,26,1
55,2,282753,3,2,4,4,2,0,0,0,25,41,0
41,2,194636,13,1,1,1,1,0,0,0,60,41,1
23,2,153044,9,7,2,4,2,1,0,0,7,41,0
38,2,411797,11,2,14,4,1,1,0,0,40,41,0
39,2,117683,9,1,6,1,1,0,0,0,40,41,1
19,2,376540,9,7,14,5,1,1,0,0,30,41,0
49,2,72393,5,2,8,5,1,1,0,0,40,41,0
32,2,270335,13,1,14,4,1,0,0,0,40,11,1
27,2,96226,9,1,10,1,1,0,0,0,70,41,0
38,2,95336,13,1,5,1,1,0,0,0,50,41,1
33,2,258498,10,1,10,2,1,1,0,0,60,41,0
23,2,205865,13,7,1,3,1,0,0,0,28,41,0
54,1,406468,9,1,5,1,2,0,0,0,40,41,0
29,2,177119,11,2,9,5,1,1,2174,0,45,41,0
35,1,372525,13,7,1,5,1,0,0,0,40,41,0
28,2,164170,11,1,14,2,3,1,0,0,40,3,0
37,2,183800,13,1,3,1,1,0,7688,0,50,41,1
42,1,177307,15,1,7,1,1,0,0,0,65,41,1
40,2,170108,14,1,3,1,1,0,0,0,40,41,0
47,2,341995,10,2,5,3,1,0,0,0,55,41,0
22,2,226508,13,7,1,3,1,1,0,0,50,41,0
30,2,87418,13,1,1,1,1,0,0,0,45,41,1
28,2,109165,9,1,9,1,1,0,0,0,40,41,0
63,4,28856,4,1,4,1,1,0,0,0,55,41,0
51,1,175897,5,1,10,1,1,0,0,0,20,41,0
22,2,99697,9,7,2,3,1,1,0,0,40,41,0
35,2,152375,9,7,5,5,1,0,0,0,45,41,0
46,2,171550,9,2,8,5,1,1,0,0,38,41,0
37,2,211154,10,2,8,5,1,0,0,0,52,41,0
24,2,202570,13,7,3,3,2,0,0,0,15,41,0
37,1,168496,9,2,2,3,1,0,0,0,10,41,0
53,2,68898,10,1,9,1,1,0,0,0,40,41,0
27,2,93235,9,7,5,5,1,0,0,0,30,41,0
38,2,278924,10,2,10,5,1,0,0,0,44,41,0
53,1,311020,6,1,7,1,1,0,0,0,60,41,0
34,2,175878,10,7,10,5,1,0,0,0,40,41,0
23,2,543028,9,7,5,3,2,0,0,0,40,41,0
39,2,202027,13,1,1,1,1,0,15024,0,45,41,1
43,2,158926,14,1,3,2,3,1,0,0,50,27,0
67,5,76860,9,1,1,1,3,0,0,0,40,41,1
81,1,136063,9,1,1,1,1,0,0,0,30,41,0
21,2,186648,10,7,4,3,1,0,0,0,20,41,0
23,2,257509,10,7,5,5,1,0,0,0,25,41,0
25,2,98155,10,7,6,4,1,0,0,0,40,41,0
42,2,274198,3,1,8,2,1,1,0,0,38,4,0
38,2,97083,10,1,14,2,2,1,0,0,40,41,0
32,2,262153,9,1,8,1,1,0,0,0,40,41,0
37,2,214738,9,1,8,1,1,0,0,0,40,41,0
51,2,138022,14,1,1,1,1,0,0,0,60,41,1
22,2,91842,10,7,5,5,1,1,0,0,42,41,0
33,2,373662,2,3,13,5,1,1,0,0,40,24,0
42,2,162003,9,2,8,5,1,0,0,0,55,41,0
51,4,241843,1,1,4,1,1,0,0,0,40,41,0
23,2,375871,9,1,14,2,1,1,0,0,40,4,0
37,2,186934,7,1,8,1,1,0,3103,0,44,41,1
37,2,176900,9,1,10,1,1,0,0,0,99,41,1
47,2,21906,14,7,3,5,1,1,0,0,25,41,0
41,2,132222,15,1,3,1,1,0,0,2415,40,41,1
33,2,143653,9,1,10,1,1,0,0,0,30,41,0
31,2,111567,13,7,5,5,1,0,0,0,40,41,1
31,2,78602,12,2,4,4,4,1,0,0,40,41,0
35,2,465507,9,1,8,1,2,0,0,0,40,41,0
38,5,196373,9,1,1,1,1,0,0,0,40,41,1
18,2,293227,9,7,4,5,1,1,0,0,45,41,0
20,2,241752,9,1,8,1,1,0,0,0,40,41,0
54,4,166398,10,2,1,4,2,1,0,0,35,41,0
40,2,184682,10,2,14,4,1,1,0,0,40,41,0
36,5,108293,13,1,1,2,1,1,0,1977,45,41,1
43,2,250802,10,2,10,4,1,0,0,0,35,41,0
44,1,325159,10,2,7,4,1,0,0,0,40,41,0
44,0,174675,9,1,3,2,1,1,0,0,40,41,1
43,2,227065,14,1,1,1,1,0,0,0,43,41,1
51,2,269080,4,6,4,4,2,1,0,0,40,41,0
18,2,177722,9,7,4,3,1,1,0,0,20,41,0
51,2,133461,10,1,1,1,1,0,0,0,40,41,0
44,5,398473,10,1,5,1,1,0,0,0,70,41,1
33,4,298785,6,2,6,5,1,0,0,0,40,41,0
33,1,123424,13,1,1,1,1,0,0,0,40,41,1
42,2,176286,12,1,1,1,1,0,0,0,40,41,1
25,2,150062,10,1,3,1,1,0,0,0,45,41,0
32,2,169240,9,2,8,5,1,1,0,0,38,41,0
32,2,288273,13,1,10,1,1,0,0,0,70,4,0
36,2,526968,6,2,1,4,1,1,0,0,40,41,0
28,2,57066,9,1,6,1,1,0,0,0,40,41,0
20,2,323573,9,7,4,3,1,1,0,0,20,41,0
35,5,368825,10,1,5,1,1,0,0,0,60,41,1
55,1,189721,9,1,10,1,1,0,0,0,20,41,0
48,2,164966,13,1,1,1,3,0,0,0,40,3,1
34,2,202046,9,1,10,1,1,0,0,0,35,41,1
28,2,161538,13,7,9,5,1,1,0,0,35,41,0
67,2,105252,13,6,1,5,1,0,0,2392,40,41,1
37,2,200153,9,1,10,1,1,0,0,0,40,41,0
44,2,32185,9,7,6,4,1,0,0,0,70,41,0
25,2,178326,10,7,5,5,1,1,0,0,40,41,0
21,2,255957,10,7,1,5,1,1,4101,0,40,41,0
40,0,188693,14,1,3,1,1,0,0,0,35,41,1
78,2,182977,9,6,4,5,2,1,2964,0,40,41,0
34,2,159929,9,2,2,3,1,0,0,0,40,41,0
49,2,123207,9,7,14,5,1,1,0,0,44,41,0
22,2,284317,12,7,14,5,1,1,0,0,40,41,0
60,1,154474,9,7,7,4,1,0,0,0,42,41,0
45,4,318280,9,6,11,5,1,0,0,0,40,41,1
63,2,254907,11,2,4,5,1,1,0,0,20,41,0
41,2,349221,9,7,10,3,2,1,0,0,35,41,0
47,2,335973,9,2,14,4,1,1,0,0,40,41,0
44,2,126701,9,2,10,4,1,0,0,0,40,41,0
51,2,122159,10,6,3,5,1,1,3325,0,40,41,0
46,2,187370,13,7,5,5,1,0,0,1504,40,41,0
41,2,194636,11,1,8,1,1,0,0,0,40,41,0
50,1,124793,9,1,10,1,1,0,0,0,30,41,0
47,2,192835,9,1,14,1,1,0,0,0,50,41,1
35,2,290226,9,7,1,5,1,0,0,0,45,41,0
56,2,112840,9,1,1,1,1,0,0,0,55,41,1
45,2,89325,14,2,3,5,1,0,0,0,45,41,0
48,3,33109,13,2,1,4,1,0,0,0,58,41,1
40,2,82465,10,1,8,1,1,0,2580,0,40,41,0
39,5,329980,13,1,1,1,1,0,15024,0,50,41,1
20,2,148294,10,7,4,3,1,0,0,0,40,41,0
50,2,168212,16,1,3,1,1,0,0,1902,65,41,1
38,0,343642,9,1,3,2,1,1,0,0,40,41,1
23,4,115244,13,7,3,3,1,1,0,0,60,41,0
31,2,162572,9,7,4,3,1,0,0,0,16,41,0
58,2,356067,13,1,14,1,1,0,0,0,40,41,0
66,2,271567,9,4,8,5,2,0,0,0,40,41,0
39,5,180804,9,1,1,1,1,0,0,0,40,41,1
54,1,123011,9,1,10,1,1,0,15024,0,52,41,1
26,2,109186,10,1,5,1,1,0,0,0,50,9,0
51,2,220537,9,2,8,5,1,1,0,0,40,41,0
34,2,124827,11,7,6,3,1,0,0,0,40,41,0
50,2,767403,9,1,8,1,1,0,3103,0,40,41,1
42,2,118494,10,1,3,1,1,0,0,0,44,41,1
38,2,173208,14,1,3,1,1,0,0,0,25,41,0
48,2,107373,4,1,2,1,1,0,0,0,40,41,0
33,2,26973,11,1,9,2,1,1,0,0,40,41,1
51,2,191965,9,6,4,4,1,1,0,0,32,41,0
22,2,122346,9,2,10,5,1,0,0,0,40,41,0
41,2,198316,10,7,10,5,1,0,0,0,50,28,0
48,4,123075,14,1,3,1,1,0,0,0,35,41,1
42,2,209370,9,4,5,5,1,1,0,0,30,41,0
34,2,33117,10,1,4,1,1,0,0,0,40,41,0
23,2,129042,9,7,8,4,2,1,0,0,40,41,0
56,2,169133,9,1,4,1,1,0,0,0,50,29,0
45,2,368561,9,1,1,1,1,0,0,0,55,41,1
48,2,207848,6,1,14,2,1,1,0,0,40,41,0
48,5,138370,14,3,5,5,3,0,0,0,50,3,0
31,2,93106,11,7,14,5,1,1,0,0,40,41,0
20,0,223515,12,7,4,3,1,0,0,1719,20,41,0
27,2,389713,10,7,5,5,1,0,0,0,40,41,0
32,2,206365,9,7,4,5,2,1,0,0,40,41,0
